geo,time,Markup
aia,2000,0.86280382
aia,2001,1.3767829
aia,2002,1.7621175
aia,2003,3.5949841
aia,2004,4.0468407
aia,2005,3.5419121
aia,2006,2.5917614
aia,2007,1.4153076
aia,2008,1.2732884
aia,2009,1.2973648
aia,2010,0.76649386
arg,1986,0.9168545
arg,1987,1.1866982
arg,1988,1.1234313
arg,1989,1.12905
arg,1990,1.0646898
arg,1991,1.3935903
arg,1992,1.4852929
arg,1993,1.4764355
arg,1994,1.5660825
arg,1995,1.6608012
arg,1996,1.7195357
arg,1997,1.8060985
arg,1998,1.9850681
arg,1999,2.040483
arg,2000,1.7048922
arg,2001,1.8657249
arg,2002,1.8376002
arg,2003,1.972002
arg,2004,2.0854218
arg,2005,1.8453482
arg,2006,1.6208419
arg,2007,1.6155479
arg,2008,1.4940752
arg,2009,1.5615608
arg,2010,1.5142453
arg,2011,1.3942555
arg,2012,1.523193
arg,2013,1.4037699
arg,2014,1.4444703
arg,2015,1.4810609
arg,2016,1.4511269
aus,1980,0.99401796
aus,1981,0.91641736
aus,1982,0.95658541
aus,1983,0.95523554
aus,1984,0.9068439
aus,1985,0.92987454
aus,1986,0.88217956
aus,1987,1.0504779
aus,1988,0.9677611
aus,1989,0.99965674
aus,1990,0.98477083
aus,1991,0.96860647
aus,1992,0.98182547
aus,1993,0.98908967
aus,1994,0.98746473
aus,1995,1.0383998
aus,1996,1.0335332
aus,1997,1.0184982
aus,1998,1.0618994
aus,1999,1.0841222
aus,2000,1.1646743
aus,2001,1.3896618
aus,2002,1.3352232
aus,2003,1.3392624
aus,2004,1.3254594
aus,2005,1.422313
aus,2006,1.453552
aus,2007,1.4645801
aus,2008,1.4388943
aus,2009,1.36894
aus,2010,1.5313209
aus,2011,1.5627854
aus,2012,1.5146151
aus,2013,1.4313082
aus,2014,1.5914767
aus,2015,1.5385278
aus,2016,1.5677156
aut,1980,0.91905874
aut,1981,0.90757477
aut,1982,0.91525453
aut,1983,0.91376996
aut,1984,0.92738473
aut,1985,0.91053188
aut,1986,0.9348278
aut,1987,0.9054864
aut,1988,0.96882182
aut,1989,1.0432148
aut,1990,1.0972726
aut,1991,1.3257482
aut,1992,1.3248177
aut,1993,1.1443156
aut,1994,1.155303
aut,1995,1.1448604
aut,1996,1.1321504
aut,1997,1.1636759
aut,1998,1.2987125
aut,1999,1.2444037
aut,2000,1.2293332
aut,2001,1.2051294
aut,2002,1.2057709
aut,2003,1.3313388
aut,2004,1.305243
aut,2005,1.1982372
aut,2006,1.1874317
aut,2007,1.2542434
aut,2008,1.1593415
aut,2009,1.1585047
aut,2010,1.2776887
aut,2011,1.16942
aut,2012,1.1704423
aut,2013,1.3216068
aut,2014,1.4051604
aut,2015,1.4935542
aut,2016,1.3256128
aze,2009,2.4940028
aze,2010,2.9369476
aze,2011,3.1373863
aze,2012,2.1426668
aze,2013,1.292537
aze,2014,1.1545196
aze,2015,1.2347834
bhs,1998,1.2575977
bhs,1999,0.75256205
bhs,2000,0.99089903
bhs,2002,1.7754482
bhs,2003,1.5566878
bhs,2004,1.9573226
bhs,2005,1.8071262
bhs,2006,1.7780259
bhs,2007,1.7530359
bhs,2008,1.822419
bhs,2009,1.2780209
bhs,2010,1.254583
bhs,2011,1.1548991
bhs,2012,1.5465512
bhs,2013,1.4956385
bhs,2014,1.6634644
bhs,2015,1.2998872
bhs,2016,1.3618453
bhr,2003,1.230624
bhr,2004,1.2289876
bhr,2005,2.5199692
bhr,2006,2.3607895
bhr,2007,1.442591
bhr,2008,1.5146226
bhr,2009,1.5832697
bhr,2010,1.6033385
bhr,2011,1.5005183
bhr,2012,1.4257249
bhr,2013,1.5363375
bhr,2014,1.8720125
bhr,2015,2.1311369
bhr,2016,1.8923782
bgd,2005,2.2881968
bgd,2006,2.1414051
bgd,2007,2.0239375
bgd,2008,1.5040785
bgd,2009,1.5297331
bgd,2010,1.4626769
bgd,2011,1.3950278
bgd,2012,1.3754876
bgd,2013,1.6416076
bgd,2014,1.8028258
bgd,2015,2.1846182
bgd,2016,2.2030191
brb,2005,1.2536039
brb,2006,1.4125676
brb,2007,1.3774761
brb,2008,1.2367558
brb,2009,1.2883201
brb,2010,1.3025379
brb,2011,1.3416008
brb,2012,1.4223202
brb,2013,1.8107935
brb,2014,1.9256427
brb,2015,1.3414731
brb,2016,0.95353532
bel,1980,1.0269524
bel,1981,0.99605775
bel,1982,0.96415836
bel,1983,1.0035875
bel,1984,1.0286765
bel,1985,0.98100978
bel,1986,0.98689079
bel,1987,0.92827541
bel,1988,0.99661666
bel,1989,1.0170429
bel,1990,1.012071
bel,1991,0.99583638
bel,1992,0.98306274
bel,1993,0.98384559
bel,1994,0.97641301
bel,1995,0.99221051
bel,1996,0.98158169
bel,1997,1.0237346
bel,1998,1.0389873
bel,1999,1.0416247
bel,2000,1.0574852
bel,2001,1.0475318
bel,2002,1.1699195
bel,2003,1.203633
bel,2004,1.2113559
bel,2005,1.4351864
bel,2006,1.4798133
bel,2007,1.5152345
bel,2008,1.5170146
bel,2009,1.5577695
bel,2010,1.5786918
bel,2011,1.6228696
bel,2012,1.6441213
bel,2013,1.781136
bel,2014,1.8569444
bel,2015,1.8468202
bel,2016,2.057785
bmu,1982,1.6989611
bmu,1983,1.7350129
bmu,1984,1.8133461
bmu,1985,1.7949418
bmu,1986,1.6680714
bmu,1987,1.418807
bmu,1988,1.3200573
bmu,1989,1.2621212
bmu,1990,1.2026929
bmu,1991,1.1061183
bmu,1992,1.0747119
bmu,1993,1.017814
bmu,1994,0.89281225
bmu,1995,0.87006104
bmu,1996,0.89618957
bmu,1997,0.9196763
bmu,1998,0.98512429
bmu,1999,1.1433553
bmu,2000,1.4087228
bmu,2001,1.3657345
bmu,2002,1.2831328
bmu,2003,1.3329135
bmu,2004,2.0799232
bmu,2005,2.038558
bmu,2006,1.8264788
bmu,2007,1.7282549
bmu,2008,1.7413952
bmu,2009,1.7762715
bmu,2010,1.8084849
bmu,2011,1.868922
bmu,2012,1.7420218
bmu,2013,1.7521515
bmu,2014,2.0132711
bmu,2015,1.9102885
bmu,2016,1.95161
bol,2005,3.1112788
bol,2006,2.0268025
bol,2007,1.1888634
bol,2008,2.8083599
bol,2009,1.886759
bol,2010,1.5282242
bol,2011,1.2899954
bol,2012,1.4823037
bol,2013,5.9370451
bol,2014,4.9188766
bol,2015,3.596246
bol,2016,2.1677191
bih,2005,1.9717189
bih,2006,1.9396944
bih,2007,1.7371148
bih,2008,1.769256
bih,2009,1.7619041
bih,2010,1.8401258
bih,2011,1.6387466
bih,2012,1.6603953
bih,2013,3.1216795
bih,2014,3.2075756
bih,2015,3.6152387
bih,2016,2.5153642
bwa,2005,1.2971699
bwa,2006,1.273068
bwa,2007,1.1815177
bwa,2008,1.2649858
bwa,2009,1.1728244
bwa,2010,1.2465022
bwa,2011,1.3721762
bwa,2012,1.2580723
bwa,2013,1.399366
bwa,2014,1.4054447
bwa,2015,1.4003161
bwa,2016,1.2473309
bra,1987,1.6223694
bra,1988,1.7868639
bra,1989,1.7218683
bra,1990,1.7599186
bra,1991,1.6332316
bra,1992,1.3097531
bra,1993,1.5857736
bra,1994,1.4230528
bra,1995,1.5181671
bra,1996,1.565666
bra,1997,1.7934035
bra,1998,1.4844685
bra,1999,1.5161567
bra,2000,1.8187834
bra,2001,1.6066763
bra,2002,1.5689341
bra,2003,1.5290197
bra,2004,1.7092129
bra,2005,1.5544095
bra,2006,1.6250948
bra,2007,1.5769132
bra,2008,1.6665196
bra,2009,1.607919
bra,2010,1.7186756
bra,2011,1.6558121
bra,2012,1.5293611
bra,2013,1.5625182
bra,2014,1.3455718
bra,2015,1.370611
bra,2016,1.6119453
vgb,2001,1.334887
vgb,2002,1.3161938
vgb,2003,1.309652
vgb,2004,1.0730191
vgb,2005,1.267424
vgb,2006,1.2576336
vgb,2007,1.2358907
vgb,2008,0.95286369
vgb,2009,0.95090479
vgb,2010,0.96546721
vgb,2011,0.96967262
vgb,2012,0.97641647
vgb,2013,2.3248608
vgb,2014,2.0130656
vgb,2015,1.6299334
vgb,2016,1.4511747
bgr,2002,0.84764653
bgr,2003,0.77749807
bgr,2004,0.98452419
bgr,2005,1.3392578
bgr,2006,1.3822011
bgr,2007,1.675167
bgr,2008,1.5526116
bgr,2009,1.8927833
bgr,2010,1.8157781
bgr,2011,1.6860505
bgr,2012,1.898694
bgr,2013,2.9244568
bgr,2014,2.7531881
bgr,2015,2.9206636
bgr,2016,3.4551859
khm,2005,2.1636028
khm,2006,2.0414314
khm,2007,1.7251146
khm,2008,1.5130581
khm,2009,2.5163572
khm,2010,3.7925551
khm,2011,3.6526952
khm,2012,3.611377
khm,2013,3.7177124
khm,2014,3.0144846
khm,2015,2.6008365
khm,2016,2.3787978
cmr,2013,1.2249117
cmr,2014,1.2509919
cmr,2015,1.2041492
can,1980,0.92710769
can,1981,0.90543938
can,1982,0.88940102
can,1983,0.89459825
can,1984,0.93716377
can,1985,0.91304708
can,1986,0.95263904
can,1987,1.0704082
can,1988,1.1554638
can,1989,1.2430401
can,1990,1.1714702
can,1991,1.2033435
can,1992,1.2057576
can,1993,1.2335747
can,1994,1.2529793
can,1995,1.265696
can,1996,1.2804999
can,1997,1.2875221
can,1998,1.2450838
can,1999,1.3542575
can,2000,1.3448647
can,2001,1.2487726
can,2002,1.3900764
can,2003,1.5486639
can,2004,1.4598231
can,2005,1.464556
can,2006,1.5027272
can,2007,1.5670131
can,2008,1.5573646
can,2009,1.4962766
can,2010,1.4884579
can,2011,1.4574475
can,2012,1.4790775
can,2013,1.4909643
can,2014,1.5439667
can,2015,1.5295123
can,2016,1.5325372
cym,1981,2.162107
cym,1982,1.8521477
cym,1983,1.9851263
cym,1986,3.2970643
cym,1987,2.1470437
cym,1988,1.4777342
cym,1989,1.1860354
cym,1990,1.1824011
cym,1991,1.1187713
cym,1992,0.95601934
cym,1993,1.6495378
cym,1994,1.0121881
cym,1996,2.6704288
cym,1997,2.2659295
cym,1998,1.803211
cym,1999,3.0563757
cym,2000,2.8508391
cym,2001,1.4916106
cym,2002,1.636029
cym,2003,1.8236632
cym,2004,1.6926899
cym,2005,1.7184774
cym,2006,1.6976371
cym,2007,1.6501089
cym,2008,1.7700391
cym,2009,1.7304184
cym,2010,2.7080946
cym,2011,2.7380991
cym,2012,2.6508205
cym,2013,2.924516
cym,2014,2.9449122
cym,2015,3.1834328
cym,2016,3.4073355
chanisl,1991,1.3576031
chanisl,1992,1.1553022
chanisl,1993,1.250446
chanisl,1994,1.7341462
chanisl,1995,1.9118692
chanisl,1996,1.2670914
chanisl,1997,1.2584342
chanisl,1998,4.2663622
chanisl,1999,1.3327842
chanisl,2000,2.5624244
chanisl,2001,1.5275751
chanisl,2002,1.8078746
chanisl,2003,2.4845691
chanisl,2004,2.7135637
chanisl,2005,3.5512328
chanisl,2013,0.31244117
chl,1985,3.3095832
chl,1986,2.5306098
chl,1987,1.5994232
chl,1988,1.6804307
chl,1989,1.5383106
chl,1990,1.4624221
chl,1991,1.4860845
chl,1992,1.6179842
chl,1993,1.6825947
chl,1994,1.7148751
chl,1995,1.6472743
chl,1996,1.5931619
chl,1997,1.5628554
chl,1998,1.6353393
chl,1999,1.48848
chl,2000,1.4909827
chl,2001,1.7009659
chl,2002,1.505789
chl,2003,1.4595395
chl,2004,1.4063728
chl,2005,1.4089677
chl,2006,1.423908
chl,2007,1.3775364
chl,2008,1.3355086
chl,2009,1.4300524
chl,2010,1.4117974
chl,2011,1.3167349
chl,2012,1.3026798
chl,2013,1.4155916
chl,2014,1.3476199
chl,2015,1.347391
chl,2016,1.3748393
chn,1982,1.8271302
chn,1983,1.5156256
chn,1984,1.569126
chn,1985,1.5958139
chn,1986,1.2470372
chn,1987,1.1642303
chn,1988,1.1517876
chn,1989,1.0673677
chn,1990,1.0451223
chn,1991,1.0789784
chn,1992,1.1978111
chn,1993,1.2089802
chn,1994,1.1777191
chn,1995,1.2174839
chn,1996,1.2114458
chn,1997,1.3002682
chn,1998,1.2188767
chn,1999,1.364381
chn,2000,1.465449
chn,2001,1.5013299
chn,2002,1.5270605
chn,2003,1.4337395
chn,2004,1.4512882
chn,2005,1.3776361
chn,2006,1.3222501
chn,2007,1.2730604
chn,2008,1.2006507
chn,2009,1.2363635
chn,2010,1.2204291
chn,2011,1.1870441
chn,2012,1.1682403
chn,2013,1.2290872
chn,2014,1.2745156
chn,2015,1.3820102
chn,2016,1.405113
col,1987,1.2361541
col,1988,1.1884134
col,1989,1.1964012
col,1990,1.2008532
col,1991,1.2326851
col,1992,1.228595
col,1993,1.139048
col,1994,1.2183659
col,1995,1.4415935
col,1996,1.4698833
col,1997,1.3770311
col,1998,2.5681438
col,1999,1.2512809
col,2000,1.4249686
col,2001,1.4089286
col,2002,1.8645036
col,2003,1.4717656
col,2004,1.9412508
col,2005,1.5622724
col,2006,1.5733331
col,2007,1.7616334
col,2008,1.7013251
col,2009,1.512048
col,2010,1.6004851
col,2011,1.5513523
col,2012,1.4738624
col,2013,1.5675665
col,2014,1.5329556
col,2015,1.6087931
col,2016,1.5625318
cok,2007,3.6594281
cok,2008,4.7412062
cri,2005,1.9789071
cri,2006,1.8158044
cri,2007,1.6413343
cri,2008,1.6561369
cri,2009,1.7872404
cri,2010,1.901897
cri,2011,1.5452738
cri,2012,1.6144607
cri,2013,1.6599755
cri,2014,1.6494581
cri,2015,1.7373463
cri,2016,1.817132
civ,2005,1.2476528
civ,2006,1.2463949
civ,2007,1.1778979
civ,2008,1.1654403
civ,2009,1.1929994
civ,2010,1.1996697
civ,2011,1.1920156
civ,2012,1.2301545
civ,2013,1.1154175
civ,2014,0.9527486
civ,2015,0.94100553
civ,2016,1.1612569
hrv,2002,1.1659383
hrv,2003,1.2534369
hrv,2004,1.2217549
hrv,2005,1.2148722
hrv,2006,1.1457103
hrv,2007,1.2393246
hrv,2008,1.1801158
hrv,2009,1.1868095
hrv,2010,1.2822746
hrv,2011,1.2349275
hrv,2012,1.2374433
hrv,2013,1.5030395
hrv,2014,1.6101949
hrv,2015,2.0557985
hrv,2016,2.0343509
cub,1999,3.4008334
cub,2000,3.4487281
cub,2001,3.4959683
cub,2002,3.2345092
cub,2003,3.3509626
cub,2004,3.097841
cub,2005,3.1461611
cub,2006,3.2127647
cub,2007,3.1974893
cub,2008,2.9584658
cub,2009,3.5142365
cub,2010,3.816206
cub,2011,3.6333647
cub,2012,4.7599864
cub,2013,3.3811803
cub,2014,3.4520783
cub,2015,3.8685226
cub,2016,3.9079187
cyp,1996,0.84760141
cyp,1997,1.0310636
cyp,1998,1.0710393
cyp,1999,1.3056695
cyp,2000,1.7021055
cyp,2001,2.0173857
cyp,2002,2.1204264
cyp,2003,2.0846603
cyp,2004,2.2514501
cyp,2005,1.3481615
cyp,2006,1.618597
cyp,2007,1.5308125
cyp,2008,1.3383482
cyp,2009,1.3218592
cyp,2010,1.3758775
cyp,2011,1.2672802
cyp,2012,1.1625046
cyp,2013,1.2716413
cyp,2014,1.446909
cyp,2015,1.56832
cyp,2016,1.29228
cze,1995,1.5361785
cze,1996,1.3372015
cze,1997,1.1406535
cze,1998,1.1398877
cze,1999,1.127966
cze,2000,1.2537566
cze,2001,1.2912829
cze,2002,1.2918391
cze,2003,1.2660233
cze,2004,1.2603327
cze,2005,1.7279178
cze,2006,2.1480305
cze,2007,2.6242127
cze,2008,2.7476354
cze,2009,2.1153991
cze,2010,1.6692051
cze,2011,1.5274158
cze,2012,1.3838999
cze,2013,1.462199
cze,2014,1.3739182
cze,2015,1.3074883
cze,2016,1.3009211
dnk,1980,0.89240128
dnk,1981,0.8931101
dnk,1982,0.99768609
dnk,1983,1.0037999
dnk,1984,1.0220958
dnk,1985,1.0342383
dnk,1986,1.06025
dnk,1987,1.1085362
dnk,1988,1.1772349
dnk,1989,1.1674565
dnk,1990,1.1780329
dnk,1991,1.1854521
dnk,1992,1.2342386
dnk,1993,1.2498165
dnk,1994,1.4064729
dnk,1995,1.4023731
dnk,1996,1.4124291
dnk,1997,1.4583944
dnk,1998,1.5895432
dnk,1999,1.417544
dnk,2000,1.5275592
dnk,2001,1.4417782
dnk,2002,1.4281785
dnk,2003,1.4411738
dnk,2004,1.5050452
dnk,2005,1.4970572
dnk,2006,1.563152
dnk,2007,1.5637079
dnk,2008,1.5969886
dnk,2009,1.6259352
dnk,2010,1.7274618
dnk,2011,1.7030764
dnk,2012,1.9623517
dnk,2013,1.9785073
dnk,2014,2.4001603
dnk,2015,2.6034737
dnk,2016,2.8446093
ecu,2005,3.332612
ecu,2006,0.99970931
ecu,2007,1.3206726
ecu,2008,1.4079477
ecu,2009,1.3874074
ecu,2010,1.4044341
ecu,2011,1.2984581
ecu,2012,2.1893797
ecu,2013,2.1019661
ecu,2014,2.3114696
ecu,2015,2.4612787
egy,1997,2.4438083
egy,1998,1.7758601
egy,1999,1.6434931
egy,2000,2.1044972
egy,2001,2.1951358
egy,2002,1.8706192
egy,2003,2.1926336
egy,2004,2.1107702
egy,2005,1.674004
egy,2006,1.6802741
egy,2007,1.6154039
egy,2008,1.4182054
egy,2009,1.4380938
egy,2010,1.3733988
egy,2011,1.3433236
egy,2012,1.2781823
egy,2013,1.2759887
egy,2014,1.2964323
egy,2015,1.3212291
egy,2016,1.3016393
est,2002,1.2355652
est,2003,1.3588033
est,2004,1.3487358
est,2005,1.3518008
est,2006,1.3354826
est,2007,1.3035394
est,2008,1.252652
est,2009,1.1367642
est,2010,1.1710327
est,2011,1.1727712
est,2012,1.2663389
est,2013,1.1901706
est,2014,1.2116958
est,2015,1.3065832
est,2016,1.2756943
flk,2003,0.66134065
flk,2005,0.99187893
flk,2006,0.89000022
flk,2007,0.92062473
flk,2008,2.4174831
flk,2009,1.3525435
flk,2010,1.9062036
flk,2011,1.7684041
flk,2012,1.7524791
flk,2013,1.9078079
flk,2014,2.587326
flk,2015,3.0453193
flk,2016,3.292064
fji,2005,1.2899519
fji,2006,2.0367718
fji,2007,1.2571858
fji,2008,1.8407786
fji,2009,1.3711712
fji,2010,1.318262
fji,2011,1.5085714
fji,2012,1.4094582
fji,2013,1.4123141
fji,2014,1.6952761
fji,2015,1.6214668
fji,2016,1.6171438
fin,1980,0.91250134
fin,1981,0.91657323
fin,1982,0.91788429
fin,1983,0.94662851
fin,1984,0.94759458
fin,1985,0.93910557
fin,1986,1.0150213
fin,1987,1.2077792
fin,1988,1.4702473
fin,1989,1.4361849
fin,1990,1.2570877
fin,1991,1.1242872
fin,1992,1.128067
fin,1993,1.1478763
fin,1994,1.158718
fin,1995,1.1646672
fin,1996,1.1124675
fin,1997,1.1545397
fin,1998,1.1940677
fin,1999,1.2176759
fin,2000,1.2450229
fin,2001,1.2348723
fin,2002,1.2116919
fin,2003,1.1912769
fin,2004,1.1686041
fin,2005,1.1790038
fin,2006,1.1739535
fin,2007,1.1842419
fin,2008,1.182866
fin,2009,1.1587416
fin,2010,1.221604
fin,2011,1.1856918
fin,2012,1.187687
fin,2013,1.2577271
fin,2014,1.3074648
fin,2015,1.3119603
fin,2016,1.3564035
fra,1980,0.96840924
fra,1981,0.94931781
fra,1982,0.93955958
fra,1983,0.9493252
fra,1984,0.95434749
fra,1985,0.93745047
fra,1986,0.94163483
fra,1987,1.0778494
fra,1988,1.0849224
fra,1989,1.1308441
fra,1990,1.15794
fra,1991,1.143961
fra,1992,1.1453419
fra,1993,1.1516142
fra,1994,1.1698155
fra,1995,1.1652647
fra,1996,1.2074202
fra,1997,1.1837857
fra,1998,1.2079598
fra,1999,1.2101303
fra,2000,1.2460771
fra,2001,1.2597798
fra,2002,1.2818173
fra,2003,1.3201799
fra,2004,1.2867818
fra,2005,1.3506153
fra,2006,1.3444868
fra,2007,1.3549283
fra,2008,1.3704472
fra,2009,1.4136074
fra,2010,1.3932703
fra,2011,1.3814069
fra,2012,1.3569046
fra,2013,1.4407445
fra,2014,1.4370521
fra,2015,1.4831409
fra,2016,1.5013667
gab,1991,2.0887356
gab,1992,1.8616984
gab,1993,1.9067914
gab,1994,2.5265906
gab,1995,2.6965296
gab,1996,3.6786244
gab,1997,3.4480045
gab,1998,2.3364022
gab,1999,3.7367892
gab,2000,6.4607019
gab,2001,3.2699509
gab,2002,3.496331
gab,2003,3.1366074
gab,2004,3.2924597
gab,2005,3.9260867
gab,2006,3.835407
gab,2007,4.2072911
gab,2008,3.760551
gab,2009,2.5770099
gab,2010,2.9073849
gab,2011,2.9887211
gab,2012,3.0317764
gab,2013,1.8638324
gab,2014,1.7417831
gab,2015,1.0059563
geo,2012,1.2614387
geo,2013,1.2324225
geo,2014,1.2679592
geo,2015,1.3391454
geo,2016,1.2668853
deu,1980,1.0653025
deu,1981,1.0737839
deu,1982,1.0637935
deu,1983,1.0487398
deu,1984,1.0519525
deu,1985,1.0098965
deu,1986,1.0162916
deu,1987,1.1481584
deu,1988,1.1007707
deu,1989,1.1530123
deu,1990,1.1454642
deu,1991,1.1636913
deu,1992,1.1525199
deu,1993,1.1574907
deu,1994,1.1999661
deu,1995,1.1936989
deu,1996,1.2071601
deu,1997,1.2034624
deu,1998,1.2290994
deu,1999,1.2386193
deu,2000,1.2462593
deu,2001,1.2238665
deu,2002,1.2783329
deu,2003,1.2936537
deu,2004,1.3018601
deu,2005,1.2962291
deu,2006,1.3032961
deu,2007,1.319746
deu,2008,1.2748575
deu,2009,1.2710941
deu,2010,1.2813351
deu,2011,1.2520727
deu,2012,1.263847
deu,2013,1.2621626
deu,2014,1.2644119
deu,2015,1.2828934
deu,2016,1.3536361
gha,2000,1.6164057
gha,2001,0.9911167
gha,2002,0.99053174
gha,2003,0.90541101
gha,2005,1.1063243
gha,2006,1.071349
gha,2007,1.0393498
gha,2008,1.0479673
gha,2009,1.0478843
gha,2010,1.0597671
gha,2011,1.0357045
gha,2012,1.0435382
gha,2013,1.0639325
gha,2014,1.0288655
gha,2015,1.0280038
gha,2016,1.1084853
gib,2002,0.58845198
gib,2003,1.1945115
gib,2004,1.2550131
gib,2005,5.2761011
gib,2006,2.5010288
gib,2007,2.9651823
gib,2008,2.7203493
gib,2009,2.2718072
gib,2010,2.1534009
gib,2011,2.4421096
gib,2012,5.6612577
gib,2013,5.2481461
gib,2014,4.8228803
gib,2015,1.0304779
gib,2016,2.3531144
grc,1985,1.0689392
grc,1986,1.1322125
grc,1987,1.1781189
grc,1988,1.2020993
grc,1989,1.2026596
grc,1990,1.2171584
grc,1991,1.1731982
grc,1992,1.2632053
grc,1993,1.2470613
grc,1994,1.3448372
grc,1995,1.3740551
grc,1996,1.3899522
grc,1997,1.4323068
grc,1998,1.4247651
grc,1999,1.4012525
grc,2000,1.3053799
grc,2001,1.3151795
grc,2002,1.3616699
grc,2003,1.3456351
grc,2004,1.3415638
grc,2005,1.348654
grc,2006,1.9698552
grc,2007,1.8194324
grc,2008,1.7347695
grc,2009,1.8317801
grc,2010,1.7617317
grc,2011,1.7265139
grc,2012,1.6774675
grc,2013,1.4206367
grc,2014,1.4809428
grc,2015,1.6558636
grc,2016,1.7988027
gtm,2005,1.0035725
gtm,2006,0.99468875
gtm,2007,0.96993238
gtm,2008,0.98571938
gtm,2009,1.0058208
gtm,2010,0.99510455
gtm,2011,1.0689561
gtm,2012,1.2460915
gtm,2013,4.3555698
gtm,2014,3.9952791
gtm,2015,3.8938694
gbg,2004,1.6412231
gbg,2005,1.4394432
gbg,2006,3.0513284
gbg,2007,2.7882288
gbg,2008,1.9141408
gbg,2009,1.7740054
gbg,2010,2.2658353
gbg,2011,2.1738417
gbg,2012,2.1253715
gbg,2013,2.8120711
gbg,2014,4.3313656
gbg,2015,4.573267
gbg,2016,3.4389768
guy,2007,1.6601142
guy,2008,1.6510469
guy,2009,1.6831455
guy,2010,1.7272716
hkg,1982,1.2564809
hkg,1983,1.1176788
hkg,1984,1.05423
hkg,1985,1.139734
hkg,1986,1.0874659
hkg,1987,1.1547766
hkg,1988,1.172392
hkg,1989,1.2327818
hkg,1990,1.1691194
hkg,1991,1.1578937
hkg,1992,1.1549418
hkg,1993,1.168736
hkg,1994,1.2387877
hkg,1995,1.2835552
hkg,1996,1.2186167
hkg,1997,1.2021424
hkg,1998,1.202574
hkg,1999,1.3303272
hkg,2000,1.6259208
hkg,2001,2.012202
hkg,2002,2.1215222
hkg,2003,2.1675129
hkg,2004,1.9374028
hkg,2005,1.6475927
hkg,2006,1.6540691
hkg,2007,1.4993982
hkg,2008,1.5787102
hkg,2009,1.608367
hkg,2010,1.521217
hkg,2011,1.3149352
hkg,2012,1.2628242
hkg,2013,1.7507005
hkg,2014,1.7606699
hkg,2015,1.7362204
hkg,2016,1.6469181
hun,1992,1.6005341
hun,1993,1.2099364
hun,1994,1.1891259
hun,1995,1.0701665
hun,1996,1.2010854
hun,1997,1.5908835
hun,1998,1.5047596
hun,1999,1.4871343
hun,2000,1.2440383
hun,2001,1.2158229
hun,2002,1.211272
hun,2003,1.1809303
hun,2004,1.2306176
hun,2005,1.2354505
hun,2006,1.2353213
hun,2007,1.1951188
hun,2008,1.1133391
hun,2009,1.1255008
hun,2010,1.1100734
hun,2011,1.081582
hun,2012,1.1238838
hun,2013,1.1410438
hun,2014,1.1345618
hun,2015,1.2259685
hun,2016,1.2757814
isl,2002,1.1702703
isl,2003,1.1049167
isl,2004,1.1294756
isl,2005,1.1973422
isl,2006,1.2396381
isl,2007,1.1677432
isl,2008,1.3736926
isl,2009,1.2091413
isl,2010,1.286235
isl,2011,1.3200926
isl,2012,1.3258896
isl,2013,1.8485372
isl,2014,1.8675878
isl,2015,1.947466
isl,2016,1.9428855
ind,1989,1.0656768
ind,1990,1.0528214
ind,1991,1.0890603
ind,1992,1.0975661
ind,1993,1.144671
ind,1994,1.0826523
ind,1995,1.1584526
ind,1996,1.1242737
ind,1997,1.1192859
ind,1998,1.1496757
ind,1999,1.1063708
ind,2000,1.1131799
ind,2001,1.1245664
ind,2002,1.1414797
ind,2003,1.1668742
ind,2004,1.1400061
ind,2005,1.1256942
ind,2006,1.0877248
ind,2007,1.1092553
ind,2008,1.1003315
ind,2009,1.0551842
ind,2010,1.0681733
ind,2011,1.0826223
ind,2012,1.0619574
ind,2013,1.0803375
ind,2014,1.2196255
ind,2015,1.1561246
ind,2016,1.3219916
idn,1989,1.3405856
idn,1990,1.3424562
idn,1991,1.264673
idn,1992,1.2666113
idn,1993,1.255125
idn,1994,1.2844068
idn,1995,1.3814394
idn,1996,1.5517044
idn,1997,1.6957266
idn,1998,1.690948
idn,1999,1.4827124
idn,2000,1.6417325
idn,2001,1.3840208
idn,2002,1.5344833
idn,2003,1.6387486
idn,2004,1.664916
idn,2005,1.6329075
idn,2006,1.5058966
idn,2007,1.6025001
idn,2008,1.3899401
idn,2009,1.447639
idn,2010,1.4241699
idn,2011,1.6401756
idn,2012,1.5315813
idn,2013,1.3944626
idn,2014,1.3964268
idn,2015,1.4300131
idn,2016,1.5027006
irl,1980,1.1574855
irl,1981,1.1442369
irl,1982,1.1057869
irl,1983,1.1048845
irl,1984,1.2097385
irl,1985,1.1897864
irl,1986,1.1678767
irl,1987,1.2064147
irl,1988,1.2251533
irl,1989,1.2097592
irl,1990,1.2046771
irl,1991,1.2460968
irl,1992,1.247888
irl,1993,1.2457244
irl,1994,1.266589
irl,1995,1.2866846
irl,1996,1.2991104
irl,1997,1.3186303
irl,1998,1.4409878
irl,1999,1.53212
irl,2000,1.6359042
irl,2001,1.3790914
irl,2002,1.4143
irl,2003,1.4496633
irl,2004,1.4412376
irl,2005,1.4444505
irl,2006,1.4069171
irl,2007,1.4332569
irl,2008,1.4689839
irl,2009,1.5257013
irl,2010,1.5075052
irl,2011,1.4297675
irl,2012,1.4581808
irl,2013,1.5043571
irl,2014,1.548062
irl,2015,1.676193
irl,2016,1.8183707
gbm,1999,0.92814976
